,DateTime,currency,event,actual,previous,Close_5min_before,Close_at_release,Close_5min_after,Close_24h_after,Close_48h_after,price_change_5min,Price_Change_24h,Price_Change_48h,Direction_5min,Direction_24h,Direction_48h,news_change,news_change_Percentage,Currency_Code,Time,Day,Month,Year,Move_before_release,Move_after_release
396,2024-07-09 05:58:00,JPY,Prelim Machine Tool Orders y/y,9.7%,4.2%,161.005,161.032,161.016,161.574,161.547,-0.016000000000019554,0.5420000000000016,0.5149999999999864,Bearish,Bullish,Bullish,5.499999999999999,130.95238095238093,0,05:58,1,7,2024,0.027000000000015234,-0.016000000000019554
397,2024-07-09 10:00:00,USD,NFIB Small Business Index,91.5,90.5,161.003,161.024,161.259,161.613,158.548,0.23499999999998522,0.5889999999999986,-2.475999999999999,Bullish,Bullish,Bearish,1.0,1.1049723756906076,1,10:00,1,7,2024,0.021000000000015007,0.23499999999998522
398,2024-07-09 23:50:00,JPY,PPI y/y,2.9%,2.6%,161.415,161.427,161.431,161.671,159.2,0.004000000000019099,0.24399999999999977,-2.227000000000004,Bullish,Bullish,Bearish,0.2999999999999998,11.538461538461531,0,23:50,1,7,2024,0.012000000000000455,0.004000000000019099
399,2024-07-10 14:30:00,USD,Crude Oil Inventories,-3.4M,-12.2M,161.792,161.786,161.776,158.848,157.925,-0.009999999999990905,-2.937999999999988,-3.86099999999999,Bearish,Bearish,Bearish,8800000.0,72.1311475409836,1,14:30,2,7,2024,-0.006000000000000227,-0.009999999999990905
400,2024-07-10 17:01:00,USD,10-y Bond Auction,4.28|2.6,4.44|2.7,161.721,161.603,161.608,161.608,158.079,0.0049999999999954525,0.0049999999999954525,-3.524000000000001,Bullish,Bullish,Bearish,,,1,17:01,2,7,2024,-0.117999999999995,0.0049999999999954525
401,2024-07-10 23:50:00,JPY,Core Machinery Orders m/m,-3.2%,-2.9%,161.667,161.671,161.662,159.2,157.979,-0.00899999999998613,-2.4710000000000036,-3.691999999999979,Bearish,Bearish,Bearish,-0.30000000000000027,-10.344827586206906,0,23:50,2,7,2024,0.003999999999990678,-0.00899999999998613
402,2024-07-11 12:30:00,USD,Core CPI m/m,0.1%,0.2%,158.544,158.575,158.541,157.968,157.918,-0.033999999999991815,-0.6069999999999993,-0.6569999999999823,Bearish,Bearish,Bearish,-0.1,-50.0,1,12:30,3,7,2024,0.03099999999997749,-0.033999999999991815
403,2024-07-11 14:30:00,USD,Natural Gas Storage,65B,32B,158.846,158.848,158.826,157.925,157.863,-0.02200000000001978,-0.9230000000000018,-0.9850000000000136,Bearish,Bearish,Bearish,33000000000.0,103.125,1,14:30,3,7,2024,0.0020000000000095497,-0.02200000000001978
404,2024-07-11 17:01:00,USD,30-y Bond Auction,4.41|2.3,4.40|2.5,158.902,0.0,158.85,158.85,158.079,158.85,158.85,158.079,Bullish,Bullish,Bullish,,,1,17:01,3,7,2024,-158.902,158.85
405,2024-07-11 18:00:00,USD,Federal Budget Balance,-66.0B,-347.1B,158.924,158.942,159.129,159.129,158.205,0.1869999999999834,0.1869999999999834,-0.7369999999999948,Bullish,Bullish,Bearish,281100000000.0,80.98530682800346,1,18:00,3,7,2024,0.018000000000000682,0.1869999999999834
406,2024-07-12 04:30:00,JPY,Revised Industrial Production m/m,3.6%,2.8%,159.151,159.162,159.138,159.138,157.816,-0.02400000000000091,-0.02400000000000091,-1.3460000000000036,Bearish,Bearish,Bearish,0.8000000000000003,28.57142857142858,0,04:30,4,7,2024,0.01099999999999568,-0.02400000000000091
407,2024-07-12 14:00:00,USD,Prelim UoM Consumer Sentiment,66.0,68.2,157.972,157.972,157.937,157.937,157.908,-0.03499999999999659,-0.03499999999999659,-0.06400000000002137,Bearish,Bearish,Bearish,-2.200000000000003,-3.2258064516129075,1,14:00,4,7,2024,0.0,-0.03499999999999659
408,2024-07-16 04:30:00,JPY,Tertiary Industry Activity m/m,-0.4%,2.2%,158.572,158.578,158.567,156.74,156.346,-0.01099999999999568,-1.8379999999999939,-2.2319999999999993,Bearish,Bearish,Bearish,-2.6,-118.18181818181816,0,04:30,1,7,2024,0.006000000000000227,-0.01099999999999568
409,2024-07-16 14:00:00,USD,Business Inventories m/m,0.5%,0.3%,158.458,158.473,158.452,156.46,157.178,-0.021000000000015007,-2.0130000000000052,-1.295000000000016,Bearish,Bearish,Bearish,0.2,66.66666666666667,1,14:00,1,7,2024,0.01500000000001478,-0.021000000000015007
410,2024-07-17 13:15:00,USD,Industrial Production m/m,0.6%,0.9%,156.309,156.25,156.237,157.168,157.402,-0.01300000000000523,0.9180000000000064,1.1519999999999868,Bearish,Bullish,Bullish,-0.30000000000000004,-33.333333333333336,1,13:15,2,7,2024,-0.0589999999999975,-0.01300000000000523
411,2024-07-17 14:30:00,USD,Crude Oil Inventories,-4.9M,-3.4M,156.201,156.18,156.214,157.218,157.45,0.033999999999991815,1.0379999999999825,1.2699999999999818,Bullish,Bullish,Bullish,-1500000.0,-44.11764705882353,1,14:30,2,7,2024,-0.020999999999986585,0.033999999999991815
412,2024-07-17 23:50:00,JPY,Trade Balance,-0.82T,-0.64T,156.474,156.534,156.459,157.378,157.465,-0.07499999999998863,0.8439999999999941,0.9310000000000116,Bearish,Bullish,Bullish,,,0,23:50,2,7,2024,0.060000000000002274,-0.07499999999998863
413,2024-07-18 12:30:00,USD,Unemployment Claims,243K,223K,156.901,156.959,156.949,157.354,157.081,-0.009999999999990905,0.39500000000001023,0.12199999999998568,Bearish,Bullish,Bullish,20000.0,8.968609865470851,1,12:30,3,7,2024,0.057999999999992724,-0.009999999999990905
414,2024-07-18 14:00:00,USD,CB Leading Index m/m,-0.2%,-0.4%,157.189,157.178,157.187,157.42,157.139,0.009000000000014552,0.24199999999999022,-0.03899999999998727,Bullish,Bullish,Bearish,0.2,50.0,1,14:00,3,7,2024,-0.01099999999999568,0.009000000000014552
415,2024-07-18 14:30:00,USD,Natural Gas Storage,10B,65B,157.192,157.218,157.234,157.45,157.098,0.016000000000019554,0.23199999999999932,-0.11999999999997613,Bullish,Bullish,Bearish,-55000000000.0,-84.61538461538461,1,14:30,3,7,2024,0.025999999999982037,0.016000000000019554
416,2024-07-18 20:00:00,USD,TIC Long-Term Purchases,-54.6B,123.3B,157.122,157.172,157.124,157.124,157.397,-0.04800000000000182,-0.04800000000000182,0.22499999999999432,Bearish,Bearish,Bullish,-177900000000.0,-144.28223844282238,1,20:00,3,7,2024,0.04999999999998295,-0.04800000000000182
417,2024-07-18 23:30:00,JPY,National Core CPI y/y,2.6%,2.5%,157.393,157.389,157.364,157.364,157.553,-0.025000000000005684,-0.025000000000005684,0.16399999999998727,Bearish,Bearish,Bullish,0.10000000000000009,4.0000000000000036,0,23:30,3,7,2024,-0.003999999999990678,-0.025000000000005684
418,2024-07-23 05:00:00,JPY,BOJ Core CPI y/y,2.1%,2.1%,155.953,156.048,156.047,154.835,152.657,-0.0010000000000047748,-1.2129999999999939,-3.390999999999991,Bearish,Bearish,Bearish,0.0,0.0,0,05:00,1,7,2024,0.09499999999999886,-0.0010000000000047748
419,2024-07-23 13:59:00,USD,Richmond Manufacturing Index,-17,-10,155.65,155.69,155.712,153.825,154.033,0.02199999999999136,-1.865000000000009,-1.6570000000000107,Bullish,Bearish,Bearish,-7.0,-70.0,1,13:59,1,7,2024,0.03999999999999204,0.02199999999999136
420,2024-07-24 00:30:00,JPY,Flash Manufacturing PMI,49.2,50.0,154.882,154.809,154.813,152.492,153.734,0.003999999999990678,-2.3170000000000073,-1.0749999999999886,Bullish,Bearish,Bearish,-0.7999999999999972,-1.5999999999999945,0,00:30,2,7,2024,-0.0730000000000075,0.003999999999990678
421,2024-07-24 14:00:00,USD,New Home Sales,617K,621K,153.811,153.82,153.857,154.033,153.74,0.03700000000000614,0.21299999999999386,-0.07999999999998408,Bullish,Bullish,Bearish,-4000.0,-0.644122383252818,1,14:00,2,7,2024,0.00899999999998613,0.03700000000000614
422,2024-07-24 23:50:00,JPY,SPPI y/y,3.0%,2.7%,152.385,152.426,152.428,153.825,153.662,0.0020000000000095497,1.399000000000001,1.2360000000000184,Bullish,Bullish,Bullish,0.2999999999999998,11.111111111111104,0,23:50,2,7,2024,0.04099999999999682,0.0020000000000095497
423,2024-07-25 12:30:00,USD,Advance GDP q/q,2.8%,1.4%,154.175,154.185,154.241,153.82,153.965,0.056000000000011596,-0.3650000000000091,-0.21999999999999886,Bullish,Bearish,Bearish,1.4,100.0,1,12:30,3,7,2024,0.009999999999990905,0.056000000000011596
424,2024-07-25 14:30:00,USD,Natural Gas Storage,22B,10B,153.911,153.906,153.882,153.773,154.022,-0.02400000000000091,-0.13300000000000978,0.11599999999998545,Bearish,Bearish,Bullish,12000000000.0,120.0,1,14:30,3,7,2024,-0.0049999999999954525,-0.02400000000000091
425,2024-07-25 23:30:00,JPY,Tokyo Core CPI y/y,2.2%,2.1%,153.801,153.849,153.813,153.813,153.559,-0.036000000000001364,-0.036000000000001364,-0.28999999999999204,Bearish,Bearish,Bearish,0.10000000000000009,4.761904761904765,0,23:30,3,7,2024,0.04800000000000182,-0.036000000000001364
426,2024-07-26 12:30:00,USD,Core PCE Price Index m/m,0.2%,0.1%,153.81,153.82,153.778,153.778,153.965,-0.04200000000000159,-0.04200000000000159,0.14500000000001023,Bearish,Bearish,Bullish,0.1,100.0,1,12:30,4,7,2024,0.009999999999990905,-0.04200000000000159
427,2024-07-26 14:00:00,USD,Revised UoM Consumer Sentiment,66.4,66.0,153.705,153.74,153.751,153.751,153.985,0.01099999999999568,0.01099999999999568,0.24500000000000455,Bullish,Bullish,Bullish,0.4000000000000057,0.6060606060606146,1,14:00,4,7,2024,0.03499999999999659,0.01099999999999568
428,2024-07-29 23:30:00,JPY,Unemployment Rate,2.5%,2.6%,154.059,154.102,154.123,152.751,149.597,0.020999999999986585,-1.350999999999999,-4.5049999999999955,Bullish,Bearish,Bearish,-0.10000000000000009,-3.8461538461538494,0,23:30,0,7,2024,0.043000000000006366,0.020999999999986585
429,2024-07-30 13:00:00,USD,S&P/CS Composite-20 HPI y/y,6.8%,7.3%,153.257,153.163,153.317,150.569,149.932,0.15399999999999636,-2.5940000000000225,-3.231000000000023,Bullish,Bearish,Bearish,-0.5,-6.8493150684931505,1,13:00,1,7,2024,-0.09399999999999409,0.15399999999999636
430,2024-07-30 14:00:00,USD,CB Consumer Confidence,100.3,97.8,153.186,153.213,153.286,151.182,149.704,0.0730000000000075,-2.031000000000006,-3.508999999999986,Bullish,Bearish,Bearish,2.5,2.556237218813906,1,14:00,1,7,2024,0.026999999999986812,0.0730000000000075
431,2024-07-30 23:50:00,JPY,Prelim Industrial Production m/m,-3.6%,3.6%,152.269,152.391,152.608,149.482,149.462,0.21700000000001296,-2.908999999999992,-2.929000000000002,Bullish,Bearish,Bearish,-7.2,-200.0,0,23:50,1,7,2024,0.12199999999998568,0.21700000000001296
432,2024-07-31 04:59:00,JPY,Consumer Confidence,36.7,36.4,150.731,150.922,150.75,149.69,149.071,-0.17199999999999704,-1.2319999999999993,-1.850999999999999,Bearish,Bearish,Bearish,0.30000000000000426,0.824175824175836,0,04:59,2,7,2024,0.1910000000000025,-0.17199999999999704
433,2024-07-31 05:00:00,JPY,Housing Starts y/y,-6.7%,-5.3%,150.792,150.856,150.849,149.611,149.056,-0.007000000000005002,-1.2450000000000045,-1.799999999999983,Bearish,Bearish,Bearish,-1.4000000000000004,-26.415094339622648,0,05:00,2,7,2024,0.06399999999999295,-0.007000000000005002
434,2024-07-31 12:15:00,USD,ADP Non-Farm Employment Change,122K,155K,150.489,150.512,150.571,150.063,147.043,0.0589999999999975,-0.4490000000000123,-3.468999999999994,Bullish,Bearish,Bearish,-33000.0,-21.29032258064516,1,12:15,2,7,2024,0.022999999999996135,0.0589999999999975
435,2024-07-31 13:45:00,USD,Chicago PMI,45.3,47.4,150.8,150.849,150.87,149.707,146.821,0.021000000000015007,-1.141999999999996,-4.027999999999992,Bullish,Bearish,Bearish,-2.1000000000000014,-4.430379746835446,1,13:45,2,7,2024,0.04899999999997817,0.021000000000015007
436,2024-07-31 14:00:00,USD,Pending Home Sales m/m,4.8%,-1.9%,150.894,151.182,151.124,149.704,146.806,-0.057999999999992724,-1.4779999999999802,-4.375999999999976,Bearish,Bearish,Bearish,6.699999999999999,352.6315789473684,1,14:00,2,7,2024,0.2879999999999825,-0.057999999999992724
437,2024-07-31 14:30:00,USD,Crude Oil Inventories,-3.4M,-3.7M,150.918,150.848,150.662,149.636,146.773,-0.18600000000000705,-1.2120000000000175,-4.075000000000017,Bearish,Bearish,Bearish,300000.0,8.108108108108109,1,14:30,2,7,2024,-0.06999999999999318,-0.18600000000000705
438,2024-07-31 18:00:00,USD,Federal Funds Rate,5.50%,5.50%,149.891,149.928,149.933,149.273,146.364,0.0049999999999954525,-0.6550000000000011,-3.563999999999993,Bullish,Bearish,Bearish,0.0,0.0,1,18:00,2,7,2024,0.03700000000000614,0.0049999999999954525
439,2024-08-01 00:30:00,JPY,Final Manufacturing PMI,49.1,49.2,149.471,149.405,149.416,149.404,142.95,0.01099999999999568,-0.0010000000000047748,-6.4550000000000125,Bullish,Bearish,Bearish,-0.10000000000000142,-0.20325203252032809,0,00:30,3,8,2024,-0.0660000000000025,0.01099999999999568
440,2024-08-01 12:30:00,USD,Unemployment Claims,249K,235K,149.828,149.839,149.746,147.054,0.0,-0.09299999999998931,-2.7849999999999966,-149.839,Bearish,Bearish,Bearish,14000.0,5.957446808510639,1,12:30,3,8,2024,0.01099999999999568,-0.09299999999998931
441,2024-08-01 13:45:00,USD,Final Manufacturing PMI,49.6,49.5,149.668,149.707,149.673,146.821,0.0,-0.033999999999991815,-2.8859999999999957,-149.707,Bearish,Bearish,Bearish,0.10000000000000142,0.20202020202020488,1,13:45,3,8,2024,0.03899999999998727,-0.033999999999991815
442,2024-08-01 14:00:00,USD,ISM Manufacturing PMI,46.8,48.5,149.793,149.704,149.724,146.806,143.979,0.01999999999998181,-2.897999999999996,-5.724999999999994,Bullish,Bearish,Bearish,-1.7000000000000028,-3.5051546391752635,1,14:00,3,8,2024,-0.08899999999999864,0.01999999999998181
443,2024-08-01 14:30:00,USD,Natural Gas Storage,18B,22B,149.649,149.636,149.632,146.773,144.027,-0.003999999999990678,-2.8629999999999995,-5.609000000000009,Bearish,Bearish,Bearish,-4000000000.0,-18.181818181818183,1,14:30,3,8,2024,-0.01300000000000523,-0.003999999999990678
444,2024-08-01 23:50:00,JPY,Monetary Base y/y,1.0%,0.6%,149.46,149.462,149.451,149.451,144.654,-0.01099999999999568,-0.01099999999999568,-4.807999999999993,Bearish,Bearish,Bearish,0.4,66.66666666666667,0,23:50,3,8,2024,0.001999999999981128,-0.01099999999999568
445,2024-08-02 12:30:00,USD,Average Hourly Earnings m/m,0.2%,0.3%,147.034,147.054,147.033,147.033,145.251,-0.021000000000015007,-0.021000000000015007,-1.8029999999999973,Bearish,Bearish,Bearish,-0.09999999999999998,-33.33333333333333,1,12:30,4,8,2024,0.020000000000010232,-0.021000000000015007
446,2024-08-02 14:00:00,USD,Factory Orders m/m,-3.3%,-0.5%,146.841,146.806,146.855,146.855,143.979,0.04899999999997817,0.04899999999997817,-2.826999999999998,Bullish,Bullish,Bearish,-2.8,-560.0,1,14:00,4,8,2024,-0.03499999999999659,0.04899999999997817
447,2024-08-05 13:45:00,USD,Final Services PMI,55.0,56.0,0.0,0.0,0.0,145.232,147.231,0.0,145.232,147.231,Bearish,Bullish,Bullish,-1.0,-1.7857142857142856,1,13:45,0,8,2024,0.0,0.0
448,2024-08-05 14:00:00,USD,ISM Services PMI,51.4,48.8,0.0,143.979,144.1,145.311,146.992,0.1209999999999809,1.3319999999999936,3.012999999999977,Bullish,Bullish,Bullish,2.6000000000000014,5.327868852459019,1,14:00,0,8,2024,143.979,0.1209999999999809
449,2024-08-05 23:30:00,JPY,Average Cash Earnings y/y,4.5%,2.0%,145.511,145.737,145.756,147.047,146.539,0.019000000000005457,1.3100000000000023,0.8019999999999925,Bullish,Bullish,Bullish,2.5,125.0,0,23:30,0,8,2024,0.2259999999999991,0.019000000000005457
450,2024-08-06 03:35:00,JPY,10-y Bond Auction,0.93|3.0,1.09|3.2,145.858,145.647,145.604,146.404,145.796,-0.042999999999977945,0.757000000000005,0.1490000000000009,Bearish,Bullish,Bullish,,,0,03:35,1,8,2024,-0.21100000000001273,-0.042999999999977945
451,2024-08-06 14:05:00,USD,RCM/TIPP Economic Optimism,44.5,44.2,145.311,145.217,145.182,146.905,147.377,-0.03500000000002501,1.6879999999999882,2.1599999999999966,Bearish,Bullish,Bullish,0.29999999999999716,0.6787330316742016,1,14:05,1,8,2024,-0.09399999999999409,-0.03500000000002501
452,2024-08-07 05:00:00,JPY,Leading Indicators,108.6%,111.2%,147.09,147.152,147.169,146.212,147.244,0.01700000000002433,-0.9399999999999977,0.09200000000001296,Bullish,Bearish,Bullish,-2.6000000000000085,-2.3381294964028854,0,05:00,2,8,2024,0.0619999999999834,0.01700000000002433
453,2024-08-07 14:30:00,USD,Crude Oil Inventories,-3.7M,-3.4M,146.911,146.968,146.933,147.322,146.677,-0.03499999999999659,0.3540000000000134,-0.2909999999999968,Bearish,Bullish,Bearish,-300000.0,-8.823529411764707,1,14:30,2,8,2024,0.05699999999998795,-0.03499999999999659
454,2024-08-07 17:01:00,USD,10-y Bond Auction,3.96|2.3,4.28|2.6,146.75,0.0,146.644,146.644,0.0,146.644,146.644,0.0,Bullish,Bullish,Bearish,,,1,17:01,2,8,2024,-146.75,146.644
455,2024-08-07 19:00:00,USD,Consumer Credit m/m,8.9B,13.9B,146.543,146.512,146.509,147.25,146.975,-0.0030000000000143245,0.7379999999999995,0.46299999999999386,Bearish,Bullish,Bullish,-5000000000.0,-35.97122302158273,1,19:00,2,8,2024,-0.03100000000000591,-0.0030000000000143245
456,2024-08-07 23:50:00,JPY,Bank Lending y/y,3.2%,3.2%,146.635,146.711,146.498,147.219,147.146,-0.21300000000002228,0.5079999999999814,0.43499999999997385,Bearish,Bullish,Bullish,0.0,0.0,0,23:50,2,8,2024,0.07600000000002183,-0.21300000000002228
457,2024-08-08 03:35:00,JPY,30-y Bond Auction,2.23|3.5,2.19|3.0,145.825,145.796,145.838,147.19,147.286,0.04200000000000159,1.3940000000000055,1.490000000000009,Bullish,Bullish,Bullish,,,0,03:35,3,8,2024,-0.028999999999996362,0.04200000000000159
458,2024-08-08 05:00:00,JPY,Economy Watchers Sentiment,47.5,47.0,146.126,146.212,146.19,147.244,147.332,-0.02199999999999136,1.0320000000000107,1.1200000000000045,Bearish,Bullish,Bullish,0.5,1.0638297872340425,0,05:00,3,8,2024,0.08599999999998431,-0.02199999999999136
459,2024-08-08 12:30:00,USD,Unemployment Claims,233K,250K,147.223,147.195,147.156,146.589,147.347,-0.03899999999998727,-0.6059999999999945,0.15200000000001523,Bearish,Bearish,Bullish,-17000.0,-6.800000000000001,1,12:30,3,8,2024,-0.02800000000002001,-0.03899999999998727
460,2024-08-08 14:00:00,USD,Final Wholesale Inventories m/m,0.2%,0.2%,147.346,147.32,147.377,146.704,147.191,0.05700000000001637,-0.6159999999999854,-0.12899999999999068,Bullish,Bearish,Bearish,0.0,0.0,1,14:00,3,8,2024,-0.02600000000001046,0.05700000000001637
461,2024-08-08 14:30:00,USD,Natural Gas Storage,21B,18B,147.387,147.322,147.267,146.677,147.14,-0.05500000000000682,-0.6450000000000102,-0.18200000000001637,Bearish,Bearish,Bearish,3000000000.0,16.666666666666664,1,14:30,3,8,2024,-0.06499999999999773,-0.05500000000000682
462,2024-08-08 17:01:00,USD,30-y Bond Auction,4.31|2.3,4.41|2.3,147.259,0.0,147.145,147.145,147.144,147.145,147.145,147.144,Bullish,Bullish,Bullish,,,1,17:01,3,8,2024,-147.259,147.145
463,2024-08-08 23:50:00,JPY,M2 Money Stock y/y,1.4%,1.5%,147.151,147.219,147.178,147.178,147.146,-0.04099999999999682,-0.04099999999999682,-0.0730000000000075,Bearish,Bearish,Bearish,-0.10000000000000009,-6.666666666666672,0,23:50,3,8,2024,0.06799999999998363,-0.04099999999999682
464,2024-08-12 13:56:00,USD,Cleveland Fed Inflation Expectations,3.4%,3.8%,147.122,147.183,147.171,146.892,147.239,-0.012000000000000455,-0.2909999999999968,0.056000000000011596,Bearish,Bearish,Bullish,-0.3999999999999999,-10.526315789473681,1,13:56,0,8,2024,0.06099999999997863,-0.012000000000000455
465,2024-08-12 18:00:00,USD,Federal Budget Balance,-243.7B,-66.0B,147.185,147.181,147.216,146.835,147.247,0.03499999999999659,-0.34600000000000364,0.0660000000000025,Bullish,Bearish,Bullish,-177700000000.0,-269.24242424242425,1,18:00,0,8,2024,-0.003999999999990678,0.03499999999999659
466,2024-08-12 23:50:00,JPY,PPI y/y,3.0%,2.9%,147.449,147.433,147.477,146.893,147.367,0.04400000000001114,-0.539999999999992,-0.0660000000000025,Bullish,Bearish,Bearish,0.10000000000000009,3.448275862068969,0,23:50,0,8,2024,-0.016000000000019554,0.04400000000001114
467,2024-08-13 05:58:00,JPY,Prelim Machine Tool Orders y/y,8.4%,9.7%,147.833,147.906,147.875,147.097,147.384,-0.03100000000000591,-0.8089999999999975,-0.5220000000000198,Bearish,Bearish,Bearish,-1.299999999999999,-13.402061855670095,0,05:58,1,8,2024,0.0730000000000075,-0.03100000000000591
468,2024-08-13 09:55:00,USD,NFIB Small Business Index,93.7,91.5,147.162,147.062,147.082,147.017,149.101,0.01999999999998181,-0.045000000000015916,2.0389999999999873,Bullish,Bearish,Bullish,2.200000000000003,2.4043715846994567,1,09:55,1,8,2024,-0.09999999999999432,0.01999999999998181
469,2024-08-13 12:30:00,USD,Core PPI m/m,0.0%,0.3%,146.916,146.924,146.876,146.876,148.937,-0.04800000000000182,-0.04800000000000182,2.0130000000000052,Bearish,Bearish,Bullish,-0.3,-100.0,1,12:30,1,8,2024,0.008000000000009777,-0.04800000000000182
470,2024-08-14 12:30:00,USD,Core CPI m/m,0.2%,0.1%,146.827,146.876,146.859,148.937,148.07,-0.016999999999995907,2.061000000000007,1.1939999999999884,Bearish,Bullish,Bullish,0.1,100.0,1,12:30,2,8,2024,0.049000000000006594,-0.016999999999995907
471,2024-08-14 14:30:00,USD,Crude Oil Inventories,1.4M,-3.7M,147.198,147.245,147.217,149.005,147.743,-0.027999999999991587,1.759999999999991,0.49799999999999045,Bearish,Bullish,Bullish,5100000.0,137.83783783783784,1,14:30,2,8,2024,0.046999999999997044,-0.027999999999991587
472,2024-08-14 23:50:00,JPY,Prelim GDP Price Index y/y,3.0%,3.4%,147.352,147.367,147.407,148.926,146.45,0.040000000000020464,1.5589999999999975,-0.9170000000000016,Bullish,Bullish,Bearish,-0.3999999999999999,-11.764705882352938,0,23:50,2,8,2024,0.014999999999986358,0.040000000000020464
473,2024-08-15 04:30:00,JPY,Revised Industrial Production m/m,-4.2%,-3.6%,147.297,147.373,147.31,148.745,146.173,-0.06299999999998818,1.372000000000014,-1.1999999999999886,Bearish,Bullish,Bearish,-0.6000000000000001,-16.666666666666668,0,04:30,3,8,2024,0.0759999999999934,-0.06299999999998818
474,2024-08-15 13:15:00,USD,Capacity Utilization Rate,77.8%,78.4%,148.985,149.009,149.022,147.853,146.506,0.01300000000000523,-1.1559999999999775,-2.502999999999986,Bullish,Bearish,Bearish,-0.6000000000000085,-0.7653061224489904,1,13:15,3,8,2024,0.023999999999972488,0.01300000000000523
475,2024-08-15 14:00:00,USD,Business Inventories m/m,0.3%,0.5%,149.1,149.059,149.029,147.72,146.537,-0.030000000000001137,-1.3389999999999986,-2.5219999999999914,Bearish,Bearish,Bearish,-0.2,-40.0,1,14:00,3,8,2024,-0.04099999999999682,-0.030000000000001137
476,2024-08-15 14:23:00,USD,Mortgage Delinquencies,3.97%,3.94%,149.028,149.013,148.991,147.792,146.496,-0.02199999999999136,-1.2210000000000036,-2.516999999999996,Bearish,Bearish,Bearish,0.03000000000000025,0.7614213197969607,1,14:23,3,8,2024,-0.014999999999986358,-0.02199999999999136
477,2024-08-15 20:00:00,USD,TIC Long-Term Purchases,96.1B,-54.1B,149.203,149.229,149.122,149.122,147.934,-0.10699999999999932,-0.10699999999999932,-1.295000000000016,Bearish,Bearish,Bearish,150200000000.0,277.63401109057304,1,20:00,3,8,2024,0.02600000000001046,-0.10699999999999932
478,2024-08-16 04:30:00,JPY,Tertiary Industry Activity m/m,-1.3%,0.6%,148.797,148.745,148.698,148.698,146.173,-0.046999999999997044,-0.046999999999997044,-2.5720000000000027,Bearish,Bearish,Bearish,-1.9,-316.66666666666663,0,04:30,4,8,2024,-0.0519999999999925,-0.046999999999997044
479,2024-08-16 14:00:00,USD,Prelim UoM Consumer Sentiment,67.8,66.4,147.725,147.72,147.753,147.753,146.537,0.03299999999998704,0.03299999999998704,-1.1829999999999927,Bullish,Bullish,Bearish,1.3999999999999915,2.108433734939746,1,14:00,4,8,2024,-0.0049999999999954525,0.03299999999998704
480,2024-08-18 23:50:00,JPY,Core Machinery Orders m/m,2.1%,-3.2%,146.489,146.45,146.333,147.01,145.46,-0.11699999999999022,0.5600000000000023,-0.9899999999999807,Bearish,Bullish,Bearish,5.300000000000001,165.62500000000003,0,23:50,6,8,2024,-0.03900000000001569,-0.11699999999999022
481,2024-08-19 14:00:00,USD,CB Leading Index m/m,-0.6%,-0.2%,146.541,146.537,146.513,145.49,144.881,-0.02400000000000091,-1.046999999999997,-1.656000000000006,Bearish,Bearish,Bearish,-0.39999999999999997,-199.99999999999997,1,14:00,0,8,2024,-0.003999999999990678,-0.02400000000000091
482,2024-08-20 23:50:00,JPY,Trade Balance,-0.76T,-0.82T,145.541,145.46,145.478,145.259,145.691,0.018000000000000682,-0.20100000000002183,0.23099999999999454,Bullish,Bearish,Bullish,,,0,23:50,1,8,2024,-0.08099999999998886,0.018000000000000682
483,2024-08-21 14:00:00,USD,Prelim Benchmark Payrolls Revision,-818K,-306K,145.023,144.881,144.715,146.268,144.442,-0.16599999999999682,1.3870000000000005,-0.43899999999999295,Bearish,Bullish,Bearish,-512000.0,-167.3202614379085,1,14:00,2,8,2024,-0.1419999999999959,-0.16599999999999682
484,2024-08-21 14:30:00,USD,Crude Oil Inventories,-4.6M,1.4M,144.511,144.542,144.681,146.252,144.185,0.13900000000001,1.710000000000008,-0.3569999999999993,Bullish,Bullish,Bearish,-6000000.0,-428.57142857142856,1,14:30,2,8,2024,0.03100000000000591,0.13900000000001
485,2024-08-22 00:30:00,JPY,Flash Manufacturing PMI,49.5,49.1,145.081,145.035,145.036,145.835,143.854,0.0010000000000047748,0.8000000000000114,-1.1809999999999832,Bullish,Bullish,Bearish,0.3999999999999986,0.8146639511201601,0,00:30,3,8,2024,-0.04599999999999227,0.0010000000000047748
486,2024-08-22 12:30:00,USD,Unemployment Claims,232K,228K,146.188,146.213,146.294,144.84,144.531,0.08100000000001728,-1.3729999999999905,-1.681999999999988,Bullish,Bearish,Bearish,4000.0,1.7543859649122806,1,12:30,3,8,2024,0.025000000000005684,0.08100000000001728
487,2024-08-22 13:45:00,USD,Flash Manufacturing PMI,48.0,49.6,146.397,146.388,146.383,144.5,144.521,-0.0049999999999954525,-1.8880000000000052,-1.8670000000000186,Bearish,Bearish,Bearish,-1.6000000000000014,-3.2258064516129057,1,13:45,3,8,2024,-0.00899999999998613,-0.0049999999999954525
488,2024-08-22 14:30:00,USD,Natural Gas Storage,35B,-6B,146.28,146.252,146.284,144.185,144.564,0.031999999999982265,-2.0670000000000073,-1.6880000000000166,Bullish,Bearish,Bearish,41000000000.0,683.3333333333333,1,14:30,3,8,2024,-0.027999999999991587,0.031999999999982265
